Y,X,time,lat,lon,RR
4429500.0,5000500.0,2018-03-09,62.392517,23.1715,2.7
4429500.0,5001500.0,2018-03-09,62.39084,23.190426,2.7
4429500.0,5002500.0,2018-03-09,62.389156,23.209349,2.7
4429500.0,5003500.0,2018-03-09,62.38747,23.22827,2.7
4429500.0,5004500.0,2018-03-09,62.385784,23.24719,2.7
4429500.0,5005500.0,2018-03-09,62.384098,23.266108,2.7
4429500.0,5006500.0,2018-03-09,62.382404,23.285025,2.7
4429500.0,5007500.0,2018-03-09,62.38071,23.303938,2.7
4429500.0,5008500.0,2018-03-09,62.379017,23.32285,2.7
4429500.0,5009500.0,2018-03-09,62.37732,23.34176,2.7
4429500.0,5010500.0,2018-03-09,62.375618,23.360668,4.0
4429500.0,5011500.0,2018-03-09,62.373913,23.379574,4.0
4429500.0,5012500.0,2018-03-09,62.372208,23.398478,3.9
4429500.0,5013500.0,2018-03-09,62.370502,23.41738,4.0
4429500.0,5014500.0,2018-03-09,62.36879,23.43628,4.1
4429500.0,5015500.0,2018-03-09,62.367077,23.455177,4.1
4429500.0,5016500.0,2018-03-09,62.365364,23.474073,4.1
4429500.0,5017500.0,2018-03-09,62.363647,23.492968,4.0
4429500.0,5018500.0,2018-03-09,62.361927,23.51186,4.0
4429500.0,5019500.0,2018-03-09,62.360203,23.53075,4.0
4428500.0,5000500.0,2018-03-09,62.383694,23.167662,2.7
4428500.0,5001500.0,2018-03-09,62.382015,23.18658,2.7
4428500.0,5002500.0,2018-03-09,62.380333,23.2055,2.7
4428500.0,5003500.0,2018-03-09,62.37865,23.224417,2.8
4428500.0,5004500.0,2018-03-09,62.376965,23.243332,2.7
4428500.0,5005500.0,2018-03-09,62.375275,23.262243,2.7
4428500.0,5006500.0,2018-03-09,62.373585,23.281155,2.7
4428500.0,5007500.0,2018-03-09,62.37189,23.300062,2.7
4428500.0,5008500.0,2018-03-09,62.370193,23.31897,2.7
4428500.0,5009500.0,2018-03-09,62.3685,23.337875,4.0
4428500.0,5010500.0,2018-03-09,62.3668,23.356777,4.0
4428500.0,5011500.0,2018-03-09,62.365093,23.375677,4.0
4428500.0,5012500.0,2018-03-09,62.36339,23.394577,3.9
4428500.0,5013500.0,2018-03-09,62.361683,23.413473,4.0
4428500.0,5014500.0,2018-03-09,62.359974,23.43237,4.0
4428500.0,5015500.0,2018-03-09,62.35826,23.451262,4.1
4428500.0,5016500.0,2018-03-09,62.35655,23.470154,4.1
4428500.0,5017500.0,2018-03-09,62.35483,23.489042,4.1
4428500.0,5018500.0,2018-03-09,62.35311,23.507929,4.0
4428500.0,5019500.0,2018-03-09,62.35139,23.526814,4.0
4427500.0,5000500.0,2018-03-09,62.374866,23.163824,2.7
4427500.0,5001500.0,2018-03-09,62.373188,23.18274,2.7
4427500.0,5002500.0,2018-03-09,62.37151,23.201654,2.7
4427500.0,5003500.0,2018-03-09,62.369823,23.220566,2.7
4427500.0,5004500.0,2018-03-09,62.36814,23.239475,2.7
4427500.0,5005500.0,2018-03-09,62.36645,23.258383,2.7
