Y,X,time,lat,lon,RR
4429500.0,5000500.0,2018-12-10,62.392517,23.1715,5.7
4429500.0,5001500.0,2018-12-10,62.39084,23.190426,5.9
4429500.0,5002500.0,2018-12-10,62.389156,23.209349,6.0
4429500.0,5003500.0,2018-12-10,62.38747,23.22827,6.1
4429500.0,5004500.0,2018-12-10,62.385784,23.24719,6.2
4429500.0,5005500.0,2018-12-10,62.384098,23.266108,6.3
4429500.0,5006500.0,2018-12-10,62.382404,23.285025,6.4
4429500.0,5007500.0,2018-12-10,62.38071,23.303938,6.5
4429500.0,5008500.0,2018-12-10,62.379017,23.32285,6.7
4429500.0,5009500.0,2018-12-10,62.37732,23.34176,6.8
4429500.0,5010500.0,2018-12-10,62.375618,23.360668,9.1
4429500.0,5011500.0,2018-12-10,62.373913,23.379574,9.1
4429500.0,5012500.0,2018-12-10,62.372208,23.398478,9.0
4429500.0,5013500.0,2018-12-10,62.370502,23.41738,9.2
4429500.0,5014500.0,2018-12-10,62.36879,23.43628,9.3
4429500.0,5015500.0,2018-12-10,62.367077,23.455177,9.3
4429500.0,5016500.0,2018-12-10,62.365364,23.474073,9.3
4429500.0,5017500.0,2018-12-10,62.363647,23.492968,9.3
4429500.0,5018500.0,2018-12-10,62.361927,23.51186,9.2
4429500.0,5019500.0,2018-12-10,62.360203,23.53075,9.2
4428500.0,5000500.0,2018-12-10,62.383694,23.167662,5.7
4428500.0,5001500.0,2018-12-10,62.382015,23.18658,5.9
4428500.0,5002500.0,2018-12-10,62.380333,23.2055,6.0
4428500.0,5003500.0,2018-12-10,62.37865,23.224417,6.1
4428500.0,5004500.0,2018-12-10,62.376965,23.243332,6.2
4428500.0,5005500.0,2018-12-10,62.375275,23.262243,6.3
4428500.0,5006500.0,2018-12-10,62.373585,23.281155,6.4
4428500.0,5007500.0,2018-12-10,62.37189,23.300062,6.5
4428500.0,5008500.0,2018-12-10,62.370193,23.31897,6.7
4428500.0,5009500.0,2018-12-10,62.3685,23.337875,9.1
4428500.0,5010500.0,2018-12-10,62.3668,23.356777,9.0
4428500.0,5011500.0,2018-12-10,62.365093,23.375677,9.0
4428500.0,5012500.0,2018-12-10,62.36339,23.394577,8.9
4428500.0,5013500.0,2018-12-10,62.361683,23.413473,9.1
4428500.0,5014500.0,2018-12-10,62.359974,23.43237,9.1
4428500.0,5015500.0,2018-12-10,62.35826,23.451262,9.2
4428500.0,5016500.0,2018-12-10,62.35655,23.470154,9.2
4428500.0,5017500.0,2018-12-10,62.35483,23.489042,9.2
4428500.0,5018500.0,2018-12-10,62.35311,23.507929,9.2
4428500.0,5019500.0,2018-12-10,62.35139,23.526814,9.1
4427500.0,5000500.0,2018-12-10,62.374866,23.163824,5.7
4427500.0,5001500.0,2018-12-10,62.373188,23.18274,5.8
4427500.0,5002500.0,2018-12-10,62.37151,23.201654,6.0
4427500.0,5003500.0,2018-12-10,62.369823,23.220566,6.1
4427500.0,5004500.0,2018-12-10,62.36814,23.239475,6.2
4427500.0,5005500.0,2018-12-10,62.36645,23.258383,6.3
4427500.0,5006500.0,2018-12-10,62.36476,23.277288,6.4
4427500.0,5007500.0,2018-12-10,62.363068,23.29619,6.5
4427500.0,5008500.0,2018-12-10,62.361374,23.315092,8.9
4427500.0,5009500.0,2018-12-10,62.359676,23.333992,9.0
4427500.0,5010500.0,2018-12-10,62.35798,23.35289,8.9
4427500.0,5011500.0,2018-12-10,62.356277,23.371786,8.9
4427500.0,5012500.0,2018-12-10,62.354572,23.390678,8.9
4427500.0,5013500.0,2018-12-10,62.352863,23.40957,9.0
4427500.0,5014500.0,2018-12-10,62.351154,23.428461,9.0
4427500.0,5015500.0,2018-12-10,62.349445,23.44735,9.0
4427500.0,5016500.0,2018-12-10,62.34773,23.466234,9.0
4427500.0,5017500.0,2018-12-10,62.346012,23.485119,9.1
4427500.0,5018500.0,2018-12-10,62.344296,23.504,9.0
4427500.0,5019500.0,2018-12-10,62.342575,23.52288,9.0
4426500.0,5000500.0,2018-12-10,62.366043,23.159992,5.7
4426500.0,5001500.0,2018-12-10,62.364365,23.178902,5.8
4426500.0,5002500.0,2018-12-10,62.362682,23.19781,6.0
4426500.0,5003500.0,2018-12-10,62.361004,23.216717,6.1
4426500.0,5004500.0,2018-12-10,62.359318,23.23562,6.2
4426500.0,5005500.0,2018-12-10,62.35763,23.254522,6.3
4426500.0,5006500.0,2018-12-10,62.35594,23.273422,6.4
4426500.0,5007500.0,2018-12-10,62.354248,23.292322,8.8
4426500.0,5008500.0,2018-12-10,62.352554,23.311218,8.8
4426500.0,5009500.0,2018-12-10,62.350857,23.330112,8.9
4426500.0,5010500.0,2018-12-10,62.34916,23.349005,8.8
4426500.0,5011500.0,2018-12-10,62.347458,23.367895,8.9
4426500.0,5012500.0,2018-12-10,62.345753,23.386784,8.9
4426500.0,5013500.0,2018-12-10,62.344048,23.40567,9.0
4426500.0,5014500.0,2018-12-10,62.34234,23.424555,8.9
4426500.0,5015500.0,2018-12-10,62.340626,23.443438,8.9
4426500.0,5016500.0,2018-12-10,62.338913,23.462318,8.9
4426500.0,5017500.0,2018-12-10,62.337196,23.481197,8.9
4426500.0,5018500.0,2018-12-10,62.33548,23.500074,8.9
4426500.0,5019500.0,2018-12-10,62.33376,23.518948,8.9
