Y,X,time,lat,lon,RR
4429500.0,5000500.0,2018-09-24,62.392517,23.1715,2.7
4429500.0,5001500.0,2018-09-24,62.39084,23.190426,2.9
4429500.0,5002500.0,2018-09-24,62.389156,23.209349,3.0
4429500.0,5003500.0,2018-09-24,62.38747,23.22827,3.1
4429500.0,5004500.0,2018-09-24,62.385784,23.24719,3.2
4429500.0,5005500.0,2018-09-24,62.384098,23.266108,3.3
4429500.0,5006500.0,2018-09-24,62.382404,23.285025,3.4
4429500.0,5007500.0,2018-09-24,62.38071,23.303938,3.5
4429500.0,5008500.0,2018-09-24,62.379017,23.32285,3.7
4429500.0,5009500.0,2018-09-24,62.37732,23.34176,3.8
4429500.0,5010500.0,2018-09-24,62.375618,23.360668,6.4
4429500.0,5011500.0,2018-09-24,62.373913,23.379574,6.4
4429500.0,5012500.0,2018-09-24,62.372208,23.398478,6.3
4429500.0,5013500.0,2018-09-24,62.370502,23.41738,6.5
4429500.0,5014500.0,2018-09-24,62.36879,23.43628,6.5
4429500.0,5015500.0,2018-09-24,62.367077,23.455177,6.5
4429500.0,5016500.0,2018-09-24,62.365364,23.474073,6.5
4429500.0,5017500.0,2018-09-24,62.363647,23.492968,6.5
4429500.0,5018500.0,2018-09-24,62.361927,23.51186,6.4
4429500.0,5019500.0,2018-09-24,62.360203,23.53075,6.4
4428500.0,5000500.0,2018-09-24,62.383694,23.167662,2.7
4428500.0,5001500.0,2018-09-24,62.382015,23.18658,2.9
4428500.0,5002500.0,2018-09-24,62.380333,23.2055,3.0
4428500.0,5003500.0,2018-09-24,62.37865,23.224417,3.1
4428500.0,5004500.0,2018-09-24,62.376965,23.243332,3.2
4428500.0,5005500.0,2018-09-24,62.375275,23.262243,3.3
4428500.0,5006500.0,2018-09-24,62.373585,23.281155,3.4
4428500.0,5007500.0,2018-09-24,62.37189,23.300062,3.5
4428500.0,5008500.0,2018-09-24,62.370193,23.31897,3.7
4428500.0,5009500.0,2018-09-24,62.3685,23.337875,6.3
4428500.0,5010500.0,2018-09-24,62.3668,23.356777,6.3
4428500.0,5011500.0,2018-09-24,62.365093,23.375677,6.3
4428500.0,5012500.0,2018-09-24,62.36339,23.394577,6.2
